	site1	site2	comm_sim	site_dis	compartment
1246	SEHL20NPK2	SEYYCK2	0.211818181818182	1756779.73441791	SE
1247	SEHL20NPK2	SEYYCK3	0.0693181818181818	1756779.73441791	SE
1248	SEHL20NPK2	SEYYCK4	0.131454545454545	1756779.73441791	SE
1249	SEHL20NPK2	SEYYCK5	0.191681818181818	1756779.73441791	SE
1250	SEHL20NPK2	SEYYCK6	0.129181818181818	1756779.73441791	SE
1251	SEHL20NPK2	SEYYCK7	0.538590909090909	1756779.73441791	SE
1252	SEHL20NPK2	SEYYCK8	0.170863636363636	1756779.73441791	SE
1253	SEHL20NPK2	SEYYCK9	0.110863636363636	1756779.73441791	SE
1254	SEHL20NPK2	SEYYNPK1	0.0934090909090909	1756779.73441791	SE
1255	SEHL20NPK2	SEYYNPK2	0.0574090909090909	1756779.73441791	SE
1256	SEHL20NPK2	SEYYNPK3	0.0463181818181818	1756779.73441791	SE
1257	SEHL20NPK2	SEYYNPK4	0.0506818181818182	1756779.73441791	SE
1258	SEHL20NPK2	SEYYNPK5	0.1045	1756779.73441791	SE
1259	SEHL20NPK2	SEYYNPK6	0.0568181818181818	1756779.73441791	SE
1260	SEHL20NPK2	SEYYNPK7	0.0509545454545455	1756779.73441791	SE
1261	SEHL20NPK2	SEYYNPK8	0.0599545454545455	1756779.73441791	SE
1262	SEHL20NPK2	SEYYNPK9	0.0567272727272727	1756779.73441791	SE
1263	SEHL20NPK2	SEYYNPKM1	0.280409090909091	1756779.73441791	SE
1264	SEHL20NPK2	SEYYNPKM2	0.226909090909091	1756779.73441791	SE
1265	SEHL20NPK2	SEYYNPKM3	0.161681818181818	1756779.73441791	SE
1266	SEHL20NPK2	SEYYNPKM4	0.052409090909091	1756779.73441791	SE
1267	SEHL20NPK2	SEYYNPKM5	0.133727272727273	1756779.73441791	SE
1268	SEHL20NPK2	SEYYNPKM6	0.145636363636364	1756779.73441791	SE
1269	SEHL20NPK2	SEYYNPKM7	0.0718636363636364	1756779.73441791	SE
1270	SEHL20NPK2	SEYYNPKM8	0.0849090909090909	1756779.73441791	SE
1271	SEHL20NPK2	SEYYNPKM9	0.670636363636364	1756779.73441791	SE
1272	SEHL20NPK3	SECCCK1	0.085	410642.967483217	SE
1273	SEHL20NPK3	SECCCK2	0.0893181818181819	410642.967483217	SE
1274	SEHL20NPK3	SECCCK3	0.0958181818181818	410642.967483217	SE
1275	SEHL20NPK3	SECCNPK1	0.125590909090909	410642.967483217	SE
1276	SEHL20NPK3	SECCNPK2	0.0995454545454545	410642.967483217	SE
1277	SEHL20NPK3	SECCNPK3	0.0822272727272727	410642.967483217	SE
1278	SEHL20NPK3	SECCNPKM1	0.082590909090909	410642.967483217	SE
1279	SEHL20NPK3	SECCNPKM2	0.0594545454545454	410642.967483217	SE
1280	SEHL20NPK3	SECCNPKM3	0.00472727272727269	410642.967483217	SE
1281	SEHL20NPK3	SEJX20CK1	0.110318181818182	2307853.68684308	SE
1282	SEHL20NPK3	SEJX20CK2	0.123545454545455	2307853.68684308	SE
1283	SEHL20NPK3	SEJX20CK3	0.0876818181818182	2307853.68684308	SE
1284	SEHL20NPK3	SEJX20CK4	0.935909090909091	2307853.68684308	SE
1285	SEHL20NPK3	SEJX20CK5	0.0827727272727272	2307853.68684308	SE
1286	SEHL20NPK3	SEJX20CK6	0.161363636363636	2307853.68684308	SE
1287	SEHL20NPK3	SEJX20CK7	0.0823181818181818	2307853.68684308	SE
1288	SEHL20NPK3	SEJX20CK9	0.104272727272727	2307853.68684308	SE
1289	SEHL20NPK3	SEJX20NPK1	0.0800909090909091	2307853.68684308	SE
1290	SEHL20NPK3	SEJX20NPK2	0.123181818181818	2307853.68684308	SE
1291	SEHL20NPK3	SEJX20NPK3	0.109590909090909	2307853.68684308	SE
1292	SEHL20NPK3	SEJX20NPK4	0.0844090909090909	2307853.68684308	SE
1293	SEHL20NPK3	SEJX20NPK5	0.919727272727273	2307853.68684308	SE
1294	SEHL20NPK3	SEJX20NPK6	0.918181818181818	2307853.68684308	SE
1295	SEHL20NPK3	SEJX20NPK7	0.908	2307853.68684308	SE
1296	SEHL20NPK3	SEJX20NPK8	0.138909090909091	2307853.68684308	SE
1297	SEHL20NPK3	SEJX20NPK9	0.193136363636364	2307853.68684308	SE
1298	SEHL20NPK3	SEJX20NPKM1	0.191272727272727	2307853.68684308	SE
1299	SEHL20NPK3	SEJX20NPKM2	0.131318181818182	2307853.68684308	SE
1300	SEHL20NPK3	SEJX20NPKM3	0.202181818181818	2307853.68684308	SE
1301	SEHL20NPK3	SEJX20NPKM4	0.937363636363636	2307853.68684308	SE
1302	SEHL20NPK3	SEJX20NPKM5	0.938318181818182	2307853.68684308	SE
1303	SEHL20NPK3	SEJX20NPKM8	0.0464545454545454	2307853.68684308	SE
1304	SEHL20NPK3	SEJX20NPKM9	0.125909090909091	2307853.68684308	SE
1305	SEHL20NPK3	SEQYCK1	0.8705	2640290.44456805	SE
1306	SEHL20NPK3	SEQYCK2	0.945318181818182	2640290.44456805	SE
1307	SEHL20NPK3	SEQYCK3	0.942681818181818	2640290.44456805	SE
1308	SEHL20NPK3	SEQYCK4	0.891954545454545	2640290.44456805	SE
1309	SEHL20NPK3	SEQYCK5	0.104272727272727	2640290.44456805	SE
1310	SEHL20NPK3	SEQYCK6	0.0899545454545455	2640290.44456805	SE
1311	SEHL20NPK3	SEQYCK7	0.1325	2640290.44456805	SE
1312	SEHL20NPK3	SEQYCK9	0.117272727272727	2640290.44456805	SE
1313	SEHL20NPK3	SEQYNPK1	0.0988181818181818	2640290.44456805	SE
1314	SEHL20NPK3	SEQYNPK2	0.152272727272727	2640290.44456805	SE
1315	SEHL20NPK3	SEQYNPK3	0.944954545454545	2640290.44456805	SE
1316	SEHL20NPK3	SEQYNPK4	0.953227272727273	2640290.44456805	SE
1317	SEHL20NPK3	SEQYNPK5	0.0994545454545455	2640290.44456805	SE
1318	SEHL20NPK3	SEQYNPK6	0.0991363636363637	2640290.44456805	SE
1319	SEHL20NPK3	SEQYNPK7	0.100590909090909	2640290.44456805	SE
1320	SEHL20NPK3	SEQYNPK8	0.105227272727273	2640290.44456805	SE
1321	SEHL20NPK3	SEQYNPK9	0.105045454545455	2640290.44456805	SE
1322	SEHL20NPK3	SEQYNPKM1	0.100090909090909	2640290.44456805	SE
1323	SEHL20NPK3	SEQYNPKM2	0.0984090909090909	2640290.44456805	SE
1324	SEHL20NPK3	SEQYNPKM3	0.102409090909091	2640290.44456805	SE
1325	SEHL20NPK3	SEQYNPKM4	0.112863636363636	2640290.44456805	SE
1326	SEHL20NPK3	SEQYNPKM5	0.105090909090909	2640290.44456805	SE
1327	SEHL20NPK3	SEQYNPKM6	0.102636363636364	2640290.44456805	SE
1328	SEHL20NPK3	SEQYNPKM7	0.084590909090909	2640290.44456805	SE
1329	SEHL20NPK3	SEQYNPKM8	0.0880454545454545	2640290.44456805	SE
1330	SEHL20NPK3	SEQYNPKM9	0.0822272727272727	2640290.44456805	SE
1331	SEHL20NPK3	SEYCCK1	0.127318181818182	1444475.45289004	SE
1332	SEHL20NPK3	SEYCCK2	0.123454545454545	1444475.45289004	SE
1333	SEHL20NPK3	SEYCCK3	0.0458181818181819	1444475.45289004	SE
1334	SEHL20NPK3	SEYCCK4	0.0497727272727273	1444475.45289004	SE
1335	SEHL20NPK3	SEYCCK5	0.118227272727273	1444475.45289004	SE
1336	SEHL20NPK3	SEYCCK6	0.0803636363636364	1444475.45289004	SE
1337	SEHL20NPK3	SEYCCK7	0.108181818181818	1444475.45289004	SE
1338	SEHL20NPK3	SEYCCK8	0.0989090909090909	1444475.45289004	SE
1339	SEHL20NPK3	SEYCCK9	0.0459545454545455	1444475.45289004	SE
1340	SEHL20NPK3	SEYCNPK2	0.0463636363636364	1444475.45289004	SE
1341	SEHL20NPK3	SEYCNPK3	0.0466818181818182	1444475.45289004	SE
1342	SEHL20NPK3	SEYCNPK4	0.127727272727273	1444475.45289004	SE
1343	SEHL20NPK3	SEYCNPK5	0.128136363636364	1444475.45289004	SE
1344	SEHL20NPK3	SEYCNPK6	0.071	1444475.45289004	SE
1345	SEHL20NPK3	SEYCNPK7	0.118636363636364	1444475.45289004	SE
1346	SEHL20NPK3	SEYCNPK8	0.1285	1444475.45289004	SE
1347	SEHL20NPK3	SEYCNPK9	0.102590909090909	1444475.45289004	SE
1348	SEHL20NPK3	SEYCNPKM1	0.125727272727273	1444475.45289004	SE
1349	SEHL20NPK3	SEYCNPKM2	0.127363636363636	1444475.45289004	SE
1350	SEHL20NPK3	SEYCNPKM3	0.1115	1444475.45289004	SE
1351	SEHL20NPK3	SEYCNPKM4	0.0954090909090909	1444475.45289004	SE
1352	SEHL20NPK3	SEYCNPKM5	0.0885	1444475.45289004	SE
1353	SEHL20NPK3	SEYCNPKM6	0.112318181818182	1444475.45289004	SE
1354	SEHL20NPK3	SEYCNPKM7	0.125045454545455	1444475.45289004	SE
1355	SEHL20NPK3	SEYCNPKM8	0.125136363636364	1444475.45289004	SE
1356	SEHL20NPK3	SEYCNPKM9	0.125636363636364	1444475.45289004	SE
1357	SEHL20NPK3	SEYYCK1	0.0826363636363636	1756779.73441791	SE
1358	SEHL20NPK3	SEYYCK2	0.1265	1756779.73441791	SE
1359	SEHL20NPK3	SEYYCK3	0.0909090909090909	1756779.73441791	SE
1360	SEHL20NPK3	SEYYCK4	0.963181818181818	1756779.73441791	SE
1361	SEHL20NPK3	SEYYCK5	0.0914545454545455	1756779.73441791	SE
1362	SEHL20NPK3	SEYYCK6	0.0961363636363637	1756779.73441791	SE
1363	SEHL20NPK3	SEYYCK7	0.094	1756779.73441791	SE
1364	SEHL20NPK3	SEYYCK8	0.110681818181818	1756779.73441791	SE
1365	SEHL20NPK3	SEYYCK9	0.931	1756779.73441791	SE
1366	SEHL20NPK3	SEYYNPK1	0.0923636363636363	1756779.73441791	SE
1367	SEHL20NPK3	SEYYNPK2	0.0874545454545455	1756779.73441791	SE
1368	SEHL20NPK3	SEYYNPK3	0.0801818181818181	1756779.73441791	SE
1369	SEHL20NPK3	SEYYNPK4	0.0842272727272727	1756779.73441791	SE
1370	SEHL20NPK3	SEYYNPK5	0.0916818181818182	1756779.73441791	SE
1371	SEHL20NPK3	SEYYNPK6	0.0895454545454546	1756779.73441791	SE
1372	SEHL20NPK3	SEYYNPK7	0.0848636363636364	1756779.73441791	SE
1373	SEHL20NPK3	SEYYNPK8	0.0879545454545455	1756779.73441791	SE
1374	SEHL20NPK3	SEYYNPK9	0.0899545454545455	1756779.73441791	SE
1375	SEHL20NPK3	SEYYNPKM1	0.126454545454545	1756779.73441791	SE
1376	SEHL20NPK3	SEYYNPKM2	0.106	1756779.73441791	SE
1377	SEHL20NPK3	SEYYNPKM3	0.116590909090909	1756779.73441791	SE
1378	SEHL20NPK3	SEYYNPKM4	0.0861363636363637	1756779.73441791	SE
1379	SEHL20NPK3	SEYYNPKM5	0.095	1756779.73441791	SE
1380	SEHL20NPK3	SEYYNPKM6	0.0752727272727273	1756779.73441791	SE
1381	SEHL20NPK3	SEYYNPKM7	0.0895	1756779.73441791	SE
1382	SEHL20NPK3	SEYYNPKM8	0.903045454545454	1756779.73441791	SE
1383	SEHL20NPK3	SEYYNPKM9	0.113818181818182	1756779.73441791	SE
1384	SEHL20NPKM1	SECCCK1	0.0449545454545455	410642.967483217	SE
1385	SEHL20NPKM1	SECCCK2	0.045409090909091	410642.967483217	SE
1386	SEHL20NPKM1	SECCCK3	0.0529545454545455	410642.967483217	SE
1387	SEHL20NPKM1	SECCNPK1	0.0819090909090909	410642.967483217	SE
1388	SEHL20NPKM1	SECCNPK2	0.0566818181818182	410642.967483217	SE
1389	SEHL20NPKM1	SECCNPK3	0.0435909090909091	410642.967483217	SE
1390	SEHL20NPKM1	SECCNPKM1	0.0427272727272727	410642.967483217	SE
1391	SEHL20NPKM1	SECCNPKM2	0.0470909090909091	410642.967483217	SE
1392	SEHL20NPKM1	SECCNPKM3	0.00281818181818183	410642.967483217	SE
1393	SEHL20NPKM1	SEJX20CK1	0.0711363636363637	2307853.68684308	SE
1394	SEHL20NPKM1	SEJX20CK2	0.0827272727272728	2307853.68684308	SE
1395	SEHL20NPKM1	SEJX20CK3	0.0468181818181819	2307853.68684308	SE
1396	SEHL20NPKM1	SEJX20CK4	0.952	2307853.68684308	SE
1397	SEHL20NPKM1	SEJX20CK5	0.0445	2307853.68684308	SE
1398	SEHL20NPKM1	SEJX20CK6	0.122227272727273	2307853.68684308	SE
1399	SEHL20NPKM1	SEJX20CK7	0.0437272727272727	2307853.68684308	SE
1400	SEHL20NPKM1	SEJX20CK9	0.0618181818181818	2307853.68684308	SE
1401	SEHL20NPKM1	SEJX20NPK1	0.0429545454545455	2307853.68684308	SE
1402	SEHL20NPKM1	SEJX20NPK2	0.0799090909090909	2307853.68684308	SE
1403	SEHL20NPKM1	SEJX20NPK3	0.0692272727272727	2307853.68684308	SE
1404	SEHL20NPKM1	SEJX20NPK4	0.0445	2307853.68684308	SE
1405	SEHL20NPKM1	SEJX20NPK5	0.963590909090909	2307853.68684308	SE
1406	SEHL20NPKM1	SEJX20NPK6	0.9575	2307853.68684308	SE
1407	SEHL20NPKM1	SEJX20NPK7	0.959636363636364	2307853.68684308	SE
1408	SEHL20NPKM1	SEJX20NPK8	0.0956363636363636	2307853.68684308	SE
1409	SEHL20NPKM1	SEJX20NPK9	0.145909090909091	2307853.68684308	SE
1410	SEHL20NPKM1	SEJX20NPKM1	0.146363636363636	2307853.68684308	SE
1411	SEHL20NPKM1	SEJX20NPKM2	0.0853181818181818	2307853.68684308	SE
1412	SEHL20NPKM1	SEJX20NPKM3	0.157909090909091	2307853.68684308	SE
1413	SEHL20NPKM1	SEJX20NPKM4	0.953545454545455	2307853.68684308	SE
1414	SEHL20NPKM1	SEJX20NPKM5	0.944363636363636	2307853.68684308	SE
1415	SEHL20NPKM1	SEJX20NPKM8	0.0415454545454546	2307853.68684308	SE
1416	SEHL20NPKM1	SEJX20NPKM9	0.0800909090909091	2307853.68684308	SE
1417	SEHL20NPKM1	SEQYCK1	0.915409090909091	2640290.44456805	SE
1418	SEHL20NPKM1	SEQYCK2	0.905045454545454	2640290.44456805	SE
1419	SEHL20NPKM1	SEQYCK3	0.9015	2640290.44456805	SE
1420	SEHL20NPKM1	SEQYCK4	0.935181818181818	2640290.44456805	SE
1421	SEHL20NPKM1	SEQYCK5	0.0577272727272727	2640290.44456805	SE
1422	SEHL20NPKM1	SEQYCK6	0.0480454545454545	2640290.44456805	SE
1423	SEHL20NPKM1	SEQYCK7	0.0851818181818181	2640290.44456805	SE
1424	SEHL20NPKM1	SEQYCK9	0.0724090909090909	2640290.44456805	SE
1425	SEHL20NPKM1	SEQYNPK1	0.0533181818181818	2640290.44456805	SE
1426	SEHL20NPKM1	SEQYNPK2	0.104318181818182	2640290.44456805	SE
1427	SEHL20NPKM1	SEQYNPK3	0.931136363636364	2640290.44456805	SE
1428	SEHL20NPKM1	SEQYNPK4	0.911818181818182	2640290.44456805	SE
1429	SEHL20NPKM1	SEQYNPK5	0.0554545454545454	2640290.44456805	SE
1430	SEHL20NPKM1	SEQYNPK6	0.0538181818181818	2640290.44456805	SE
1431	SEHL20NPKM1	SEQYNPK7	0.0552727272727273	2640290.44456805	SE
1432	SEHL20NPKM1	SEQYNPK8	0.0595909090909091	2640290.44456805	SE
1433	SEHL20NPKM1	SEQYNPK9	0.0593636363636364	2640290.44456805	SE
1434	SEHL20NPKM1	SEQYNPKM1	0.0548181818181818	2640290.44456805	SE
1435	SEHL20NPKM1	SEQYNPKM2	0.0538181818181818	2640290.44456805	SE
1436	SEHL20NPKM1	SEQYNPKM3	0.0578636363636363	2640290.44456805	SE
1437	SEHL20NPKM1	SEQYNPKM4	0.0660454545454545	2640290.44456805	SE
1438	SEHL20NPKM1	SEQYNPKM5	0.0582727272727273	2640290.44456805	SE
1439	SEHL20NPKM1	SEQYNPKM6	0.0555454545454546	2640290.44456805	SE
1440	SEHL20NPKM1	SEQYNPKM7	0.0441818181818182	2640290.44456805	SE
1441	SEHL20NPKM1	SEQYNPKM8	0.0470454545454545	2640290.44456805	SE
1442	SEHL20NPKM1	SEQYNPKM9	0.0436818181818182	2640290.44456805	SE
1443	SEHL20NPKM1	SEYCCK1	0.0829090909090909	1444475.45289004	SE
1444	SEHL20NPKM1	SEYCCK2	0.0805454545454546	1444475.45289004	SE
1445	SEHL20NPKM1	SEYCCK3	0.0413636363636364	1444475.45289004	SE
1446	SEHL20NPKM1	SEYCCK4	0.0443636363636364	1444475.45289004	SE
1447	SEHL20NPKM1	SEYCCK5	0.0800909090909091	1444475.45289004	SE
1448	SEHL20NPKM1	SEYCCK6	0.0693181818181818	1444475.45289004	SE
1449	SEHL20NPKM1	SEYCCK7	0.0797727272727272	1444475.45289004	SE
1450	SEHL20NPKM1	SEYCCK8	0.0742727272727273	1444475.45289004	SE
1451	SEHL20NPKM1	SEYCCK9	0.0416363636363636	1444475.45289004	SE
1452	SEHL20NPKM1	SEYCNPK2	0.0421818181818182	1444475.45289004	SE
1453	SEHL20NPKM1	SEYCNPK3	0.041409090909091	1444475.45289004	SE
1454	SEHL20NPKM1	SEYCNPK4	0.0825	1444475.45289004	SE
1455	SEHL20NPKM1	SEYCNPK5	0.0826818181818182	1444475.45289004	SE
1456	SEHL20NPKM1	SEYCNPK6	0.0618181818181818	1444475.45289004	SE
1457	SEHL20NPKM1	SEYCNPK7	0.0812272727272727	1444475.45289004	SE
1458	SEHL20NPKM1	SEYCNPK8	0.0842727272727273	1444475.45289004	SE
1459	SEHL20NPKM1	SEYCNPK9	0.0575	1444475.45289004	SE
1460	SEHL20NPKM1	SEYCNPKM1	0.0842727272727273	1444475.45289004	SE
1461	SEHL20NPKM1	SEYCNPKM2	0.0835	1444475.45289004	SE
1462	SEHL20NPKM1	SEYCNPKM3	0.0794545454545454	1444475.45289004	SE
1463	SEHL20NPKM1	SEYCNPKM4	0.0543181818181818	1444475.45289004	SE
1464	SEHL20NPKM1	SEYCNPKM5	0.0500454545454545	1444475.45289004	SE
1465	SEHL20NPKM1	SEYCNPKM6	0.0692727272727273	1444475.45289004	SE
1466	SEHL20NPKM1	SEYCNPKM7	0.0801818181818181	1444475.45289004	SE
1467	SEHL20NPKM1	SEYCNPKM8	0.0825	1444475.45289004	SE
1468	SEHL20NPKM1	SEYCNPKM9	0.0817272727272728	1444475.45289004	SE
1469	SEHL20NPKM1	SEYYCK1	0.0436363636363636	1756779.73441791	SE
1470	SEHL20NPKM1	SEYYCK2	0.0831363636363637	1756779.73441791	SE
1471	SEHL20NPKM1	SEYYCK3	0.0479090909090909	1756779.73441791	SE
1472	SEHL20NPKM1	SEYYCK4	0.954	1756779.73441791	SE
1473	SEHL20NPKM1	SEYYCK5	0.0486363636363636	1756779.73441791	SE
1474	SEHL20NPKM1	SEYYCK6	0.053409090909091	1756779.73441791	SE
1475	SEHL20NPKM1	SEYYCK7	0.0505454545454546	1756779.73441791	SE
1476	SEHL20NPKM1	SEYYCK8	0.0668636363636363	1756779.73441791	SE
1477	SEHL20NPKM1	SEYYCK9	0.971090909090909	1756779.73441791	SE
1478	SEHL20NPKM1	SEYYNPK1	0.0501363636363636	1756779.73441791	SE
1479	SEHL20NPKM1	SEYYNPK2	0.0446818181818182	1756779.73441791	SE
1480	SEHL20NPKM1	SEYYNPK3	0.0420454545454545	1756779.73441791	SE
1481	SEHL20NPKM1	SEYYNPK4	0.0455909090909091	1756779.73441791	SE
1482	SEHL20NPKM1	SEYYNPK5	0.05	1756779.73441791	SE
1483	SEHL20NPKM1	SEYYNPK6	0.0476363636363636	1756779.73441791	SE
1484	SEHL20NPKM1	SEYYNPK7	0.0444545454545454	1756779.73441791	SE
1485	SEHL20NPKM1	SEYYNPK8	0.0462727272727272	1756779.73441791	SE
1486	SEHL20NPKM1	SEYYNPK9	0.0472727272727272	1756779.73441791	SE
1487	SEHL20NPKM1	SEYYNPKM1	0.0818636363636364	1756779.73441791	SE
1488	SEHL20NPKM1	SEYYNPKM2	0.0635909090909091	1756779.73441791	SE
1489	SEHL20NPKM1	SEYYNPKM3	0.0726818181818182	1756779.73441791	SE
1490	SEHL20NPKM1	SEYYNPKM4	0.0462727272727272	1756779.73441791	SE
1491	SEHL20NPKM1	SEYYNPKM5	0.0511818181818182	1756779.73441791	SE
1492	SEHL20NPKM1	SEYYNPKM6	0.0629545454545455	1756779.73441791	SE
1493	SEHL20NPKM1	SEYYNPKM7	0.0492727272727272	1756779.73441791	SE
1494	SEHL20NPKM1	SEYYNPKM8	0.951227272727273	1756779.73441791	SE
1495	SEHL20NPKM1	SEYYNPKM9	0.0792727272727273	1756779.73441791	SE
1496	SEHL20NPKM2	SECCCK1	0.0707272727272727	410642.967483217	SE
1497	SEHL20NPKM2	SECCCK2	0.0735454545454546	410642.967483217	SE
1498	SEHL20NPKM2	SECCCK3	0.0807272727272728	410642.967483217	SE
1499	SEHL20NPKM2	SECCNPK1	0.111681818181818	410642.967483217	SE
1500	SEHL20NPKM2	SECCNPK2	0.0847727272727272	410642.967483217	SE
1501	SEHL20NPKM2	SECCNPK3	0.0675	410642.967483217	SE
1502	SEHL20NPKM2	SECCNPKM1	0.0676818181818182	410642.967483217	SE
1503	SEHL20NPKM2	SECCNPKM2	0.0585454545454546	410642.967483217	SE
1504	SEHL20NPKM2	SECCNPKM3	0.00372727272727269	410642.967483217	SE
1505	SEHL20NPKM2	SEJX20CK1	0.0951818181818181	2307853.68684308	SE
1506	SEHL20NPKM2	SEJX20CK2	0.108090909090909	2307853.68684308	SE
1507	SEHL20NPKM2	SEJX20CK3	0.0723636363636364	2307853.68684308	SE
1508	SEHL20NPKM2	SEJX20CK4	0.954272727272727	2307853.68684308	SE
1509	SEHL20NPKM2	SEJX20CK5	0.0682272727272727	2307853.68684308	SE
1510	SEHL20NPKM2	SEJX20CK6	0.146545454545455	2307853.68684308	SE
1511	SEHL20NPKM2	SEJX20CK7	0.0672272727272727	2307853.68684308	SE
1512	SEHL20NPKM2	SEJX20CK9	0.0888181818181818	2307853.68684308	SE
1513	SEHL20NPKM2	SEJX20NPK1	0.0658181818181818	2307853.68684308	SE
1514	SEHL20NPKM2	SEJX20NPK2	0.11	2307853.68684308	SE
1515	SEHL20NPKM2	SEJX20NPK3	0.0947727272727272	2307853.68684308	SE
1516	SEHL20NPKM2	SEJX20NPK4	0.0698181818181818	2307853.68684308	SE
1517	SEHL20NPKM2	SEJX20NPK5	0.937954545454545	2307853.68684308	SE
1518	SEHL20NPKM2	SEJX20NPK6	0.936	2307853.68684308	SE
1519	SEHL20NPKM2	SEJX20NPK7	0.926045454545455	2307853.68684308	SE
1520	SEHL20NPKM2	SEJX20NPK8	0.123727272727273	2307853.68684308	SE
1521	SEHL20NPKM2	SEJX20NPK9	0.175727272727273	2307853.68684308	SE
1522	SEHL20NPKM2	SEJX20NPKM1	0.174818181818182	2307853.68684308	SE
1523	SEHL20NPKM2	SEJX20NPKM2	0.117136363636364	2307853.68684308	SE
1524	SEHL20NPKM2	SEJX20NPKM3	0.185863636363636	2307853.68684308	SE
1525	SEHL20NPKM2	SEJX20NPKM4	0.955409090909091	2307853.68684308	SE
1526	SEHL20NPKM2	SEJX20NPKM5	0.948727272727273	2307853.68684308	SE
1527	SEHL20NPKM2	SEJX20NPKM8	0.0472272727272727	2307853.68684308	SE
1528	SEHL20NPKM2	SEJX20NPKM9	0.111727272727273	2307853.68684308	SE
1529	SEHL20NPKM2	SEQYCK1	0.886363636363636	2640290.44456805	SE
1530	SEHL20NPKM2	SEQYCK2	0.931363636363636	2640290.44456805	SE
1531	SEHL20NPKM2	SEQYCK3	0.928636363636364	2640290.44456805	SE
1532	SEHL20NPKM2	SEQYCK4	0.907909090909091	2640290.44456805	SE
1533	SEHL20NPKM2	SEQYCK5	0.0883636363636363	2640290.44456805	SE
1534	SEHL20NPKM2	SEQYCK6	0.0754545454545454	2640290.44456805	SE
1535	SEHL20NPKM2	SEQYCK7	0.118227272727273	2640290.44456805	SE
1536	SEHL20NPKM2	SEQYCK9	0.1025	2640290.44456805	SE
1537	SEHL20NPKM2	SEQYNPK1	0.0826363636363636	2640290.44456805	SE
1538	SEHL20NPKM2	SEQYNPK2	0.1365	2640290.44456805	SE
1539	SEHL20NPKM2	SEQYNPK3	0.952590909090909	2640290.44456805	SE
1540	SEHL20NPKM2	SEQYNPK4	0.938136363636364	2640290.44456805	SE
1541	SEHL20NPKM2	SEQYNPK5	0.083590909090909	2640290.44456805	SE
1542	SEHL20NPKM2	SEQYNPK6	0.0828181818181818	2640290.44456805	SE
1543	SEHL20NPKM2	SEQYNPK7	0.0843181818181818	2640290.44456805	SE
1544	SEHL20NPKM2	SEQYNPK8	0.0887272727272728	2640290.44456805	SE
1545	SEHL20NPKM2	SEQYNPK9	0.0885909090909091	2640290.44456805	SE
1546	SEHL20NPKM2	SEQYNPKM1	0.084	2640290.44456805	SE
1547	SEHL20NPKM2	SEQYNPKM2	0.0822272727272727	2640290.44456805	SE
1548	SEHL20NPKM2	SEQYNPKM3	0.086	2640290.44456805	SE
1549	SEHL20NPKM2	SEQYNPKM4	0.0963636363636363	2640290.44456805	SE
1550	SEHL20NPKM2	SEQYNPKM5	0.0885454545454546	2640290.44456805	SE
1551	SEHL20NPKM2	SEQYNPKM6	0.0855	2640290.44456805	SE
1552	SEHL20NPKM2	SEQYNPKM7	0.0694090909090909	2640290.44456805	SE
1553	SEHL20NPKM2	SEQYNPKM8	0.0732272727272727	2640290.44456805	SE
1554	SEHL20NPKM2	SEQYNPKM9	0.0677272727272727	2640290.44456805	SE
1555	SEHL20NPKM2	SEYCCK1	0.113545454545455	1444475.45289004	SE
1556	SEHL20NPKM2	SEYCCK2	0.110636363636364	1444475.45289004	SE
1557	SEHL20NPKM2	SEYCCK3	0.0453181818181818	1444475.45289004	SE
1558	SEHL20NPKM2	SEYCCK4	0.050409090909091	1444475.45289004	SE
1559	SEHL20NPKM2	SEYCCK5	0.110181818181818	1444475.45289004	SE
1560	SEHL20NPKM2	SEYCCK6	0.0794090909090909	1444475.45289004	SE
1561	SEHL20NPKM2	SEYCCK7	0.100818181818182	1444475.45289004	SE
1562	SEHL20NPKM2	SEYCCK8	0.0967727272727272	1444475.45289004	SE
1563	SEHL20NPKM2	SEYCCK9	0.046409090909091	1444475.45289004	SE
1564	SEHL20NPKM2	SEYCNPK2	0.0469090909090909	1444475.45289004	SE
1565	SEHL20NPKM2	SEYCNPK3	0.0478181818181819	1444475.45289004	SE
1566	SEHL20NPKM2	SEYCNPK4	0.1135	1444475.45289004	SE
1567	SEHL20NPKM2	SEYCNPK5	0.114090909090909	1444475.45289004	SE
1568	SEHL20NPKM2	SEYCNPK6	0.0708181818181818	1444475.45289004	SE
1569	SEHL20NPKM2	SEYCNPK7	0.110090909090909	1444475.45289004	SE
1570	SEHL20NPKM2	SEYCNPK8	0.114181818181818	1444475.45289004	SE
1571	SEHL20NPKM2	SEYCNPK9	0.0870909090909091	1444475.45289004	SE
1572	SEHL20NPKM2	SEYCNPKM1	0.111454545454545	1444475.45289004	SE
1573	SEHL20NPKM2	SEYCNPKM2	0.112636363636364	1444475.45289004	SE
1574	SEHL20NPKM2	SEYCNPKM3	0.103136363636364	1444475.45289004	SE
1575	SEHL20NPKM2	SEYCNPKM4	0.0802727272727273	1444475.45289004	SE
1576	SEHL20NPKM2	SEYCNPKM5	0.0735454545454546	1444475.45289004	SE
1577	SEHL20NPKM2	SEYCNPKM6	0.0970909090909091	1444475.45289004	SE
1578	SEHL20NPKM2	SEYCNPKM7	0.1115	1444475.45289004	SE
1579	SEHL20NPKM2	SEYCNPKM8	0.111636363636364	1444475.45289004	SE
