	site1	site2	comm_sim	site_dis	compartment
46	BCCCK1	BYCNPKM1	0.398954545454545	1078859.66222909	BS
47	BCCCK1	BYCNPKM2	0.388181818181818	1078859.66222909	BS
48	BCCCK1	BYCNPKM3	0.381181818181818	1078859.66222909	BS
49	BCCCK1	BYCNPKM4	0.413136363636364	1078859.66222909	BS
50	BCCCK1	BYCNPKM5	0.403909090909091	1078859.66222909	BS
51	BCCCK1	BYCNPKM6	0.407363636363636	1078859.66222909	BS
52	BCCCK1	BYCNPKM7	0.391090909090909	1078859.66222909	BS
53	BCCCK1	BYCNPKM8	0.406136363636364	1078859.66222909	BS
54	BCCCK1	BYCNPKM9	0.393636363636364	1078859.66222909	BS
55	BCCCK1	BYYCK1	0.420272727272727	1402842.13363643	BS
56	BCCCK1	BYYCK2	0.444818181818182	1402842.13363643	BS
57	BCCCK1	BYYCK3	0.417863636363636	1402842.13363643	BS
58	BCCCK1	BYYCK4	0.412909090909091	1402842.13363643	BS
59	BCCCK1	BYYCK5	0.438090909090909	1402842.13363643	BS
60	BCCCK1	BYYCK6	0.4	1402842.13363643	BS
61	BCCCK1	BYYCK7	0.433818181818182	1402842.13363643	BS
62	BCCCK1	BYYCK8	0.442909090909091	1402842.13363643	BS
63	BCCCK1	BYYCK9	0.436909090909091	1402842.13363643	BS
64	BCCCK1	BYYNPK1	0.435818181818182	1402842.13363643	BS
65	BCCCK1	BYYNPK2	0.418318181818182	1402842.13363643	BS
66	BCCCK1	BYYNPK3	0.439	1402842.13363643	BS
67	BCCCK1	BYYNPK4	0.421818181818182	1402842.13363643	BS
68	BCCCK1	BYYNPK5	0.411227272727273	1402842.13363643	BS
69	BCCCK1	BYYNPK6	0.419954545454545	1402842.13363643	BS
70	BCCCK1	BYYNPK7	0.406863636363636	1402842.13363643	BS
71	BCCCK1	BYYNPK8	0.445227272727273	1402842.13363643	BS
72	BCCCK1	BYYNPK9	0.433272727272727	1402842.13363643	BS
73	BCCCK1	BYYNPKM1	0.401363636363636	1402842.13363643	BS
74	BCCCK1	BYYNPKM2	0.437590909090909	1402842.13363643	BS
75	BCCCK1	BYYNPKM3	0.429181818181818	1402842.13363643	BS
76	BCCCK1	BYYNPKM4	0.425818181818182	1402842.13363643	BS
77	BCCCK1	BYYNPKM5	0.430409090909091	1402842.13363643	BS
78	BCCCK1	BYYNPKM6	0.403590909090909	1402842.13363643	BS
79	BCCCK1	BYYNPKM7	0.439772727272727	1402842.13363643	BS
80	BCCCK1	BYYNPKM8	0.429954545454545	1402842.13363643	BS
81	BCCCK1	BYYNPKM9	0.413090909090909	1402842.13363643	BS
82	BCCCK2	BQYCK1	0.2855	2254915.66494674	BS
83	BCCCK2	BQYCK2	0.300772727272727	2254915.66494674	BS
84	BCCCK2	BQYCK3	0.285363636363636	2254915.66494674	BS
85	BCCCK2	BQYCK4	0.2925	2254915.66494674	BS
86	BCCCK2	BQYCK5	0.283909090909091	2254915.66494674	BS
87	BCCCK2	BQYCK6	0.300181818181818	2254915.66494674	BS
88	BCCCK2	BQYCK7	0.268545454545455	2254915.66494674	BS
89	BCCCK2	BQYCK8	0.405681818181818	2254915.66494674	BS
90	BCCCK2	BQYCK9	0.291772727272727	2254915.66494674	BS
91	BCCCK2	BQYNPK1	0.169136363636364	2254915.66494674	BS
92	BCCCK2	BQYNPK2	0.142863636363636	2254915.66494674	BS
93	BCCCK2	BQYNPK3	0.154590909090909	2254915.66494674	BS
94	BCCCK2	BQYNPK4	0.124181818181818	2254915.66494674	BS
95	BCCCK2	BQYNPK5	0.139409090909091	2254915.66494674	BS
96	BCCCK2	BQYNPK6	0.131818181818182	2254915.66494674	BS
97	BCCCK2	BQYNPK7	0.130181818181818	2254915.66494674	BS
98	BCCCK2	BQYNPK8	0.160590909090909	2254915.66494674	BS
99	BCCCK2	BQYNPK9	0.1605	2254915.66494674	BS
100	BCCCK2	BQYNPKM1	0.409636363636364	2254915.66494674	BS
101	BCCCK2	BQYNPKM2	0.416136363636364	2254915.66494674	BS
102	BCCCK2	BQYNPKM3	0.424909090909091	2254915.66494674	BS
103	BCCCK2	BQYNPKM4	0.420227272727273	2254915.66494674	BS
104	BCCCK2	BQYNPKM5	0.364	2254915.66494674	BS
105	BCCCK2	BQYNPKM6	0.406045454545455	2254915.66494674	BS
106	BCCCK2	BQYNPKM7	0.427863636363636	2254915.66494674	BS
107	BCCCK2	BQYNPKM8	0.428	2254915.66494674	BS
108	BCCCK2	BQYNPKM9	0.401136363636364	2254915.66494674	BS
109	BCCCK2	BYCCK1	0.386727272727273	1078859.66222909	BS
110	BCCCK2	BYCCK2	0.367772727272727	1078859.66222909	BS
111	BCCCK2	BYCCK3	0.357090909090909	1078859.66222909	BS
112	BCCCK2	BYCCK4	0.375363636363636	1078859.66222909	BS
113	BCCCK2	BYCCK5	0.365272727272727	1078859.66222909	BS
114	BCCCK2	BYCCK6	0.397045454545455	1078859.66222909	BS
115	BCCCK2	BYCCK7	0.403181818181818	1078859.66222909	BS
116	BCCCK2	BYCCK8	0.415772727272727	1078859.66222909	BS
117	BCCCK2	BYCCK9	0.412454545454545	1078859.66222909	BS
118	BCCCK2	BYCNPK1	0.388909090909091	1078859.66222909	BS
119	BCCCK2	BYCNPK2	0.401181818181818	1078859.66222909	BS
120	BCCCK2	BYCNPK3	0.364454545454545	1078859.66222909	BS
121	BCCCK2	BYCNPK4	0.402545454545455	1078859.66222909	BS
122	BCCCK2	BYCNPK5	0.411818181818182	1078859.66222909	BS
123	BCCCK2	BYCNPK6	0.400318181818182	1078859.66222909	BS
124	BCCCK2	BYCNPK7	0.404409090909091	1078859.66222909	BS
125	BCCCK2	BYCNPK8	0.396909090909091	1078859.66222909	BS
126	BCCCK2	BYCNPK9	0.406	1078859.66222909	BS
127	BCCCK2	BYCNPKM1	0.383272727272727	1078859.66222909	BS
128	BCCCK2	BYCNPKM2	0.374772727272727	1078859.66222909	BS
129	BCCCK2	BYCNPKM3	0.365409090909091	1078859.66222909	BS
130	BCCCK2	BYCNPKM4	0.400227272727273	1078859.66222909	BS
131	BCCCK2	BYCNPKM5	0.389636363636364	1078859.66222909	BS
132	BCCCK2	BYCNPKM6	0.389454545454545	1078859.66222909	BS
133	BCCCK2	BYCNPKM7	0.386818181818182	1078859.66222909	BS
134	BCCCK2	BYCNPKM8	0.397909090909091	1078859.66222909	BS
135	BCCCK2	BYCNPKM9	0.378318181818182	1078859.66222909	BS
136	BCCCK2	BYYCK1	0.400772727272727	1402842.13363643	BS
137	BCCCK2	BYYCK2	0.428227272727273	1402842.13363643	BS
138	BCCCK2	BYYCK3	0.394363636363636	1402842.13363643	BS
139	BCCCK2	BYYCK4	0.386272727272727	1402842.13363643	BS
140	BCCCK2	BYYCK5	0.418272727272727	1402842.13363643	BS
141	BCCCK2	BYYCK6	0.381454545454545	1402842.13363643	BS
142	BCCCK2	BYYCK7	0.421363636363636	1402842.13363643	BS
143	BCCCK2	BYYCK8	0.422590909090909	1402842.13363643	BS
144	BCCCK2	BYYCK9	0.417136363636364	1402842.13363643	BS
145	BCCCK2	BYYNPK1	0.423590909090909	1402842.13363643	BS
146	BCCCK2	BYYNPK2	0.416363636363636	1402842.13363643	BS
147	BCCCK2	BYYNPK3	0.430590909090909	1402842.13363643	BS
148	BCCCK2	BYYNPK4	0.419636363636364	1402842.13363643	BS
149	BCCCK2	BYYNPK5	0.411818181818182	1402842.13363643	BS
150	BCCCK2	BYYNPK6	0.410772727272727	1402842.13363643	BS
151	BCCCK2	BYYNPK7	0.400318181818182	1402842.13363643	BS
152	BCCCK2	BYYNPK8	0.444	1402842.13363643	BS
153	BCCCK2	BYYNPK9	0.424681818181818	1402842.13363643	BS
154	BCCCK2	BYYNPKM1	0.389954545454545	1402842.13363643	BS
155	BCCCK2	BYYNPKM2	0.428909090909091	1402842.13363643	BS
156	BCCCK2	BYYNPKM3	0.417818181818182	1402842.13363643	BS
157	BCCCK2	BYYNPKM4	0.409681818181818	1402842.13363643	BS
158	BCCCK2	BYYNPKM5	0.428318181818182	1402842.13363643	BS
159	BCCCK2	BYYNPKM6	0.394909090909091	1402842.13363643	BS
160	BCCCK2	BYYNPKM7	0.429363636363636	1402842.13363643	BS
161	BCCCK2	BYYNPKM8	0.414454545454545	1402842.13363643	BS
162	BCCCK2	BYYNPKM9	0.402590909090909	1402842.13363643	BS
163	BCCCK3	BQYCK1	0.281318181818182	2254915.66494674	BS
164	BCCCK3	BQYCK2	0.297090909090909	2254915.66494674	BS
165	BCCCK3	BQYCK3	0.279136363636364	2254915.66494674	BS
166	BCCCK3	BQYCK4	0.291863636363636	2254915.66494674	BS
167	BCCCK3	BQYCK5	0.280863636363636	2254915.66494674	BS
168	BCCCK3	BQYCK6	0.299272727272727	2254915.66494674	BS
169	BCCCK3	BQYCK7	0.261409090909091	2254915.66494674	BS
170	BCCCK3	BQYCK8	0.397227272727273	2254915.66494674	BS
171	BCCCK3	BQYCK9	0.288818181818182	2254915.66494674	BS
172	BCCCK3	BQYNPK1	0.162227272727273	2254915.66494674	BS
173	BCCCK3	BQYNPK2	0.137863636363636	2254915.66494674	BS
174	BCCCK3	BQYNPK3	0.148863636363636	2254915.66494674	BS
175	BCCCK3	BQYNPK4	0.116954545454545	2254915.66494674	BS
176	BCCCK3	BQYNPK5	0.133136363636364	2254915.66494674	BS
177	BCCCK3	BQYNPK6	0.1265	2254915.66494674	BS
178	BCCCK3	BQYNPK7	0.124727272727273	2254915.66494674	BS
179	BCCCK3	BQYNPK8	0.156545454545455	2254915.66494674	BS
180	BCCCK3	BQYNPK9	0.156681818181818	2254915.66494674	BS
181	BCCCK3	BQYNPKM1	0.419409090909091	2254915.66494674	BS
182	BCCCK3	BQYNPKM2	0.424454545454545	2254915.66494674	BS
183	BCCCK3	BQYNPKM3	0.435727272727273	2254915.66494674	BS
184	BCCCK3	BQYNPKM4	0.4295	2254915.66494674	BS
185	BCCCK3	BQYNPKM5	0.366363636363636	2254915.66494674	BS
186	BCCCK3	BQYNPKM6	0.415909090909091	2254915.66494674	BS
187	BCCCK3	BQYNPKM7	0.435636363636364	2254915.66494674	BS
188	BCCCK3	BQYNPKM8	0.436454545454545	2254915.66494674	BS
189	BCCCK3	BQYNPKM9	0.409318181818182	2254915.66494674	BS
190	BCCCK3	BYCCK1	0.428	1078859.66222909	BS
191	BCCCK3	BYCCK2	0.403318181818182	1078859.66222909	BS
192	BCCCK3	BYCCK3	0.395636363636364	1078859.66222909	BS
193	BCCCK3	BYCCK4	0.409181818181818	1078859.66222909	BS
194	BCCCK3	BYCCK5	0.402727272727273	1078859.66222909	BS
195	BCCCK3	BYCCK6	0.428636363636364	1078859.66222909	BS
196	BCCCK3	BYCCK7	0.446409090909091	1078859.66222909	BS
197	BCCCK3	BYCCK8	0.4505	1078859.66222909	BS
198	BCCCK3	BYCCK9	0.449818181818182	1078859.66222909	BS
199	BCCCK3	BYCNPK1	0.429727272727273	1078859.66222909	BS
200	BCCCK3	BYCNPK2	0.440363636363636	1078859.66222909	BS
201	BCCCK3	BYCNPK3	0.402318181818182	1078859.66222909	BS
202	BCCCK3	BYCNPK4	0.441545454545455	1078859.66222909	BS
203	BCCCK3	BYCNPK5	0.443818181818182	1078859.66222909	BS
204	BCCCK3	BYCNPK6	0.432545454545455	1078859.66222909	BS
205	BCCCK3	BYCNPK7	0.441590909090909	1078859.66222909	BS
206	BCCCK3	BYCNPK8	0.443136363636364	1078859.66222909	BS
207	BCCCK3	BYCNPK9	0.442136363636364	1078859.66222909	BS
208	BCCCK3	BYCNPKM1	0.425772727272727	1078859.66222909	BS
209	BCCCK3	BYCNPKM2	0.410681818181818	1078859.66222909	BS
210	BCCCK3	BYCNPKM3	0.402090909090909	1078859.66222909	BS
211	BCCCK3	BYCNPKM4	0.443863636363636	1078859.66222909	BS
212	BCCCK3	BYCNPKM5	0.432363636363636	1078859.66222909	BS
213	BCCCK3	BYCNPKM6	0.432772727272727	1078859.66222909	BS
214	BCCCK3	BYCNPKM7	0.421909090909091	1078859.66222909	BS
215	BCCCK3	BYCNPKM8	0.437318181818182	1078859.66222909	BS
216	BCCCK3	BYCNPKM9	0.419272727272727	1078859.66222909	BS
217	BCCCK3	BYYCK1	0.439272727272727	1402842.13363643	BS
218	BCCCK3	BYYCK2	0.465863636363636	1402842.13363643	BS
219	BCCCK3	BYYCK3	0.436863636363636	1402842.13363643	BS
220	BCCCK3	BYYCK4	0.430090909090909	1402842.13363643	BS
221	BCCCK3	BYYCK5	0.451772727272727	1402842.13363643	BS
222	BCCCK3	BYYCK6	0.419636363636364	1402842.13363643	BS
223	BCCCK3	BYYCK7	0.454954545454546	1402842.13363643	BS
224	BCCCK3	BYYCK8	0.460045454545455	1402842.13363643	BS
225	BCCCK3	BYYCK9	0.453818181818182	1402842.13363643	BS
226	BCCCK3	BYYNPK1	0.455454545454545	1402842.13363643	BS
227	BCCCK3	BYYNPK2	0.453	1402842.13363643	BS
228	BCCCK3	BYYNPK3	0.464454545454545	1402842.13363643	BS
229	BCCCK3	BYYNPK4	0.449636363636364	1402842.13363643	BS
230	BCCCK3	BYYNPK5	0.443727272727273	1402842.13363643	BS
231	BCCCK3	BYYNPK6	0.446909090909091	1402842.13363643	BS
232	BCCCK3	BYYNPK7	0.433681818181818	1402842.13363643	BS
233	BCCCK3	BYYNPK8	0.474227272727273	1402842.13363643	BS
234	BCCCK3	BYYNPK9	0.462681818181818	1402842.13363643	BS
235	BCCCK3	BYYNPKM1	0.427681818181818	1402842.13363643	BS
236	BCCCK3	BYYNPKM2	0.465954545454545	1402842.13363643	BS
237	BCCCK3	BYYNPKM3	0.460409090909091	1402842.13363643	BS
238	BCCCK3	BYYNPKM4	0.454318181818182	1402842.13363643	BS
239	BCCCK3	BYYNPKM5	0.465909090909091	1402842.13363643	BS
240	BCCCK3	BYYNPKM6	0.436590909090909	1402842.13363643	BS
241	BCCCK3	BYYNPKM7	0.468863636363636	1402842.13363643	BS
242	BCCCK3	BYYNPKM8	0.454545454545455	1402842.13363643	BS
243	BCCCK3	BYYNPKM9	0.442272727272727	1402842.13363643	BS
244	BCCNPK1	BQYCK1	0.315954545454545	2254915.66494674	BS
245	BCCNPK1	BQYCK2	0.336181818181818	2254915.66494674	BS
246	BCCNPK1	BQYCK3	0.323409090909091	2254915.66494674	BS
247	BCCNPK1	BQYCK4	0.321863636363636	2254915.66494674	BS
248	BCCNPK1	BQYCK5	0.315681818181818	2254915.66494674	BS
249	BCCNPK1	BQYCK6	0.335318181818182	2254915.66494674	BS
250	BCCNPK1	BQYCK7	0.298090909090909	2254915.66494674	BS
251	BCCNPK1	BQYCK8	0.441045454545455	2254915.66494674	BS
252	BCCNPK1	BQYCK9	0.331590909090909	2254915.66494674	BS
253	BCCNPK1	BQYNPK1	0.188818181818182	2254915.66494674	BS
254	BCCNPK1	BQYNPK2	0.155	2254915.66494674	BS
255	BCCNPK1	BQYNPK3	0.171363636363636	2254915.66494674	BS
256	BCCNPK1	BQYNPK4	0.128	2254915.66494674	BS
257	BCCNPK1	BQYNPK5	0.15	2254915.66494674	BS
258	BCCNPK1	BQYNPK6	0.140409090909091	2254915.66494674	BS
259	BCCNPK1	BQYNPK7	0.137590909090909	2254915.66494674	BS
260	BCCNPK1	BQYNPK8	0.166272727272727	2254915.66494674	BS
261	BCCNPK1	BQYNPK9	0.168681818181818	2254915.66494674	BS
262	BCCNPK1	BQYNPKM1	0.436545454545455	2254915.66494674	BS
263	BCCNPK1	BQYNPKM2	0.441727272727273	2254915.66494674	BS
264	BCCNPK1	BQYNPKM3	0.470454545454545	2254915.66494674	BS
265	BCCNPK1	BQYNPKM4	0.433954545454545	2254915.66494674	BS
266	BCCNPK1	BQYNPKM5	0.405909090909091	2254915.66494674	BS
267	BCCNPK1	BQYNPKM6	0.432363636363636	2254915.66494674	BS
268	BCCNPK1	BQYNPKM7	0.443	2254915.66494674	BS
269	BCCNPK1	BQYNPKM8	0.467636363636364	2254915.66494674	BS
270	BCCNPK1	BQYNPKM9	0.426227272727273	2254915.66494674	BS
271	BCCNPK1	BYCCK1	0.344954545454545	1078859.66222909	BS
272	BCCNPK1	BYCCK2	0.343863636363636	1078859.66222909	BS
273	BCCNPK1	BYCCK3	0.331227272727273	1078859.66222909	BS
274	BCCNPK1	BYCCK4	0.334090909090909	1078859.66222909	BS
275	BCCNPK1	BYCCK5	0.331045454545455	1078859.66222909	BS
276	BCCNPK1	BYCCK6	0.356090909090909	1078859.66222909	BS
277	BCCNPK1	BYCCK7	0.357590909090909	1078859.66222909	BS
278	BCCNPK1	BYCCK8	0.365590909090909	1078859.66222909	BS
279	BCCNPK1	BYCCK9	0.360863636363636	1078859.66222909	BS
280	BCCNPK1	BYCNPK1	0.365227272727273	1078859.66222909	BS
281	BCCNPK1	BYCNPK2	0.363227272727273	1078859.66222909	BS
282	BCCNPK1	BYCNPK3	0.351681818181818	1078859.66222909	BS
283	BCCNPK1	BYCNPK4	0.369954545454545	1078859.66222909	BS
284	BCCNPK1	BYCNPK5	0.369318181818182	1078859.66222909	BS
285	BCCNPK1	BYCNPK6	0.372181818181818	1078859.66222909	BS
286	BCCNPK1	BYCNPK7	0.363590909090909	1078859.66222909	BS
287	BCCNPK1	BYCNPK8	0.360772727272727	1078859.66222909	BS
288	BCCNPK1	BYCNPK9	0.375136363636364	1078859.66222909	BS
289	BCCNPK1	BYCNPKM1	0.363409090909091	1078859.66222909	BS
290	BCCNPK1	BYCNPKM2	0.364636363636364	1078859.66222909	BS
291	BCCNPK1	BYCNPKM3	0.346954545454545	1078859.66222909	BS
292	BCCNPK1	BYCNPKM4	0.353454545454545	1078859.66222909	BS
293	BCCNPK1	BYCNPKM5	0.348590909090909	1078859.66222909	BS
294	BCCNPK1	BYCNPKM6	0.3495	1078859.66222909	BS
295	BCCNPK1	BYCNPKM7	0.358454545454545	1078859.66222909	BS
296	BCCNPK1	BYCNPKM8	0.354363636363636	1078859.66222909	BS
297	BCCNPK1	BYCNPKM9	0.349681818181818	1078859.66222909	BS
298	BCCNPK1	BYYCK1	0.360772727272727	1402842.13363643	BS
299	BCCNPK1	BYYCK2	0.365409090909091	1402842.13363643	BS
300	BCCNPK1	BYYCK3	0.341409090909091	1402842.13363643	BS
301	BCCNPK1	BYYCK4	0.337454545454545	1402842.13363643	BS
302	BCCNPK1	BYYCK5	0.359090909090909	1402842.13363643	BS
303	BCCNPK1	BYYCK6	0.345409090909091	1402842.13363643	BS
304	BCCNPK1	BYYCK7	0.375090909090909	1402842.13363643	BS
305	BCCNPK1	BYYCK8	0.370363636363636	1402842.13363643	BS
306	BCCNPK1	BYYCK9	0.357090909090909	1402842.13363643	BS
307	BCCNPK1	BYYNPK1	0.386318181818182	1402842.13363643	BS
308	BCCNPK1	BYYNPK2	0.360909090909091	1402842.13363643	BS
309	BCCNPK1	BYYNPK3	0.370363636363636	1402842.13363643	BS
310	BCCNPK1	BYYNPK4	0.377590909090909	1402842.13363643	BS
311	BCCNPK1	BYYNPK5	0.364727272727273	1402842.13363643	BS
312	BCCNPK1	BYYNPK6	0.372181818181818	1402842.13363643	BS
313	BCCNPK1	BYYNPK7	0.375227272727273	1402842.13363643	BS
314	BCCNPK1	BYYNPK8	0.390454545454545	1402842.13363643	BS
315	BCCNPK1	BYYNPK9	0.369954545454545	1402842.13363643	BS
316	BCCNPK1	BYYNPKM1	0.368045454545455	1402842.13363643	BS
317	BCCNPK1	BYYNPKM2	0.376863636363636	1402842.13363643	BS
318	BCCNPK1	BYYNPKM3	0.375863636363636	1402842.13363643	BS
319	BCCNPK1	BYYNPKM4	0.363136363636364	1402842.13363643	BS
320	BCCNPK1	BYYNPKM5	0.374545454545455	1402842.13363643	BS
321	BCCNPK1	BYYNPKM6	0.355409090909091	1402842.13363643	BS
322	BCCNPK1	BYYNPKM7	0.3765	1402842.13363643	BS
323	BCCNPK1	BYYNPKM8	0.3615	1402842.13363643	BS
324	BCCNPK1	BYYNPKM9	0.374363636363636	1402842.13363643	BS
325	BCCNPK2	BQYCK1	0.288090909090909	2254915.66494674	BS
326	BCCNPK2	BQYCK2	0.306181818181818	2254915.66494674	BS
327	BCCNPK2	BQYCK3	0.293363636363636	2254915.66494674	BS
328	BCCNPK2	BQYCK4	0.289045454545454	2254915.66494674	BS
329	BCCNPK2	BQYCK5	0.285590909090909	2254915.66494674	BS
330	BCCNPK2	BQYCK6	0.2955	2254915.66494674	BS
331	BCCNPK2	BQYCK7	0.272272727272727	2254915.66494674	BS
332	BCCNPK2	BQYCK8	0.412772727272727	2254915.66494674	BS
333	BCCNPK2	BQYCK9	0.300454545454545	2254915.66494674	BS
334	BCCNPK2	BQYNPK1	0.178636363636364	2254915.66494674	BS
335	BCCNPK2	BQYNPK2	0.143954545454545	2254915.66494674	BS
336	BCCNPK2	BQYNPK3	0.1615	2254915.66494674	BS
337	BCCNPK2	BQYNPK4	0.119636363636364	2254915.66494674	BS
338	BCCNPK2	BQYNPK5	0.141545454545455	2254915.66494674	BS
339	BCCNPK2	BQYNPK6	0.131681818181818	2254915.66494674	BS
340	BCCNPK2	BQYNPK7	0.130227272727273	2254915.66494674	BS
341	BCCNPK2	BQYNPK8	0.156318181818182	2254915.66494674	BS
342	BCCNPK2	BQYNPK9	0.157545454545455	2254915.66494674	BS
343	BCCNPK2	BQYNPKM1	0.391136363636364	2254915.66494674	BS
344	BCCNPK2	BQYNPKM2	0.401727272727273	2254915.66494674	BS
345	BCCNPK2	BQYNPKM3	0.434681818181818	2254915.66494674	BS
346	BCCNPK2	BQYNPKM4	0.402272727272727	2254915.66494674	BS
347	BCCNPK2	BQYNPKM5	0.367545454545455	2254915.66494674	BS
348	BCCNPK2	BQYNPKM6	0.396363636363636	2254915.66494674	BS
349	BCCNPK2	BQYNPKM7	0.403590909090909	2254915.66494674	BS
350	BCCNPK2	BQYNPKM8	0.426045454545455	2254915.66494674	BS
351	BCCNPK2	BQYNPKM9	0.385363636363636	2254915.66494674	BS
352	BCCNPK2	BYCCK1	0.321454545454545	1078859.66222909	BS
353	BCCNPK2	BYCCK2	0.316636363636364	1078859.66222909	BS
354	BCCNPK2	BYCCK3	0.303181818181818	1078859.66222909	BS
355	BCCNPK2	BYCCK4	0.316772727272727	1078859.66222909	BS
356	BCCNPK2	BYCCK5	0.302909090909091	1078859.66222909	BS
357	BCCNPK2	BYCCK6	0.333181818181818	1078859.66222909	BS
358	BCCNPK2	BYCCK7	0.331590909090909	1078859.66222909	BS
359	BCCNPK2	BYCCK8	0.341045454545455	1078859.66222909	BS
360	BCCNPK2	BYCCK9	0.343272727272727	1078859.66222909	BS
361	BCCNPK2	BYCNPK1	0.338863636363636	1078859.66222909	BS
362	BCCNPK2	BYCNPK2	0.343	1078859.66222909	BS
363	BCCNPK2	BYCNPK3	0.322590909090909	1078859.66222909	BS
364	BCCNPK2	BYCNPK4	0.350772727272727	1078859.66222909	BS
365	BCCNPK2	BYCNPK5	0.355136363636364	1078859.66222909	BS
366	BCCNPK2	BYCNPK6	0.360909090909091	1078859.66222909	BS
367	BCCNPK2	BYCNPK7	0.341363636363636	1078859.66222909	BS
368	BCCNPK2	BYCNPK8	0.338136363636364	1078859.66222909	BS
369	BCCNPK2	BYCNPK9	0.345590909090909	1078859.66222909	BS
370	BCCNPK2	BYCNPKM1	0.332545454545455	1078859.66222909	BS
371	BCCNPK2	BYCNPKM2	0.333954545454546	1078859.66222909	BS
372	BCCNPK2	BYCNPKM3	0.319409090909091	1078859.66222909	BS
373	BCCNPK2	BYCNPKM4	0.335227272727273	1078859.66222909	BS
374	BCCNPK2	BYCNPKM5	0.3325	1078859.66222909	BS
375	BCCNPK2	BYCNPKM6	0.329181818181818	1078859.66222909	BS
376	BCCNPK2	BYCNPKM7	0.341181818181818	1078859.66222909	BS
377	BCCNPK2	BYCNPKM8	0.344818181818182	1078859.66222909	BS
378	BCCNPK2	BYCNPKM9	0.331136363636364	1078859.66222909	BS
379	BCCNPK2	BYYCK1	0.338863636363636	1402842.13363643	BS
380	BCCNPK2	BYYCK2	0.353863636363636	1402842.13363643	BS
381	BCCNPK2	BYYCK3	0.319409090909091	1402842.13363643	BS
382	BCCNPK2	BYYCK4	0.312181818181818	1402842.13363643	BS
383	BCCNPK2	BYYCK5	0.3385	1402842.13363643	BS
384	BCCNPK2	BYYCK6	0.319727272727273	1402842.13363643	BS
385	BCCNPK2	BYYCK7	0.353181818181818	1402842.13363643	BS
386	BCCNPK2	BYYCK8	0.345318181818182	1402842.13363643	BS
