	ed1	ed2	comm_sim	dist.eda	Compartment
1	XECCCK1	XEQYCK1	0.285136363636364	2.34807673341492	VE
2	XECCCK1	XEQYCK4	0.280772727272727	2.32670090735774	VE
3	XECCCK1	XEQYCK5	0.483681818181818	2.39276329457228	VE
4	XECCCK1	XEQYCK6	0.674409090909091	2.6028806772636	VE
5	XECCCK1	XEQYCK7	0.245454545454545	2.59810152379066	VE
6	XECCCK1	XEQYCK8	0.398090909090909	2.46172817245333	VE
7	XECCCK1	XEQYCK9	0.326636363636364	3.88779094581767	VE
8	XECCCK1	XEQYNPK1	0.319636363636364	2.26836916561041	VE
9	XECCCK1	XEQYNPK2	0.637363636363636	2.38263859607606	VE
10	XECCCK1	XEQYNPK4	0.510818181818182	3.17157542156456	VE
11	XECCCK1	XEQYNPK6	0.390772727272727	2.67595631808663	VE
12	XECCCK1	XEQYNPK7	0.364727272727273	2.75117938398248	VE
13	XECCCK1	XEQYNPK8	0.390272727272727	2.71001825349285	VE
14	XECCCK1	XEQYNPK9	0.367727272727273	2.54495929425774	VE
15	XECCCK1	XEQYNPKM1	0.358863636363636	4.83432772497729	VE
16	XECCCK1	XEQYNPKM2	0.308909090909091	4.3304004735205	VE
17	XECCCK1	XEQYNPKM3	0.392136363636364	5.61393905089619	VE
18	XECCCK1	XEQYNPKM4	0.4385	5.56051198818043	VE
19	XECCCK1	XEQYNPKM5	0.420272727272727	4.18471193964912	VE
20	XECCCK1	XEQYNPKM6	0.391045454545455	5.13447169120457	VE
21	XECCCK1	XEQYNPKM7	0.434772727272727	4.63176419854983	VE
22	XECCCK1	XEQYNPKM8	0.418636363636364	5.38208705975743	VE
23	XECCCK1	XEQYNPKM9	0.445454545454545	4.69364953840928	VE
24	XECCCK1	XEYCCK1	0.302318181818182	3.06170948024444	VE
25	XECCCK1	XEYCCK2	0.316181818181818	3.15536423235725	VE
26	XECCCK1	XEYCCK3	0.397863636363636	3.29293181045109	VE
27	XECCCK1	XEYCCK4	0.4705	3.3374462805327	VE
28	XECCCK1	XEYCCK5	0.321454545454545	3.208797624511	VE
29	XECCCK1	XEYCCK6	0.330954545454546	3.16195461863013	VE
30	XECCCK1	XEYCCK7	0.491227272727273	2.88108770397664	VE
31	XECCCK1	XEYCCK8	0.322954545454545	3.020211358153	VE
32	XECCCK1	XEYCCK9	0.232863636363636	3.27299829574027	VE
33	XECCCK1	XEYCNPK1	0.430909090909091	2.6900615389854	VE
34	XECCCK1	XEYCNPK2	0.510954545454545	3.05135585350644	VE
35	XECCCK1	XEYCNPK3	0.485318181818182	3.00533307700873	VE
36	XECCCK1	XEYCNPK4	0.446363636363636	3.56404234697415	VE
37	XECCCK1	XEYCNPK5	0.436454545454545	3.04227644380011	VE
38	XECCCK1	XEYCNPK6	0.514863636363636	2.98590071397648	VE
39	XECCCK1	XEYCNPK7	0.333818181818182	2.95865015863428	VE
40	XECCCK1	XEYCNPK8	0.386227272727273	2.8707487677104	VE
41	XECCCK1	XEYCNPK9	0.178727272727273	2.94285956143096	VE
42	XECCCK1	XEYCNPKM1	0.213	2.6452126620286	VE
43	XECCCK1	XEYCNPKM2	0.493909090909091	2.88600700111774	VE
44	XECCCK1	XEYCNPKM3	0.435045454545455	3.16200132663817	VE
45	XECCCK1	XEYCNPKM4	0.432909090909091	2.56056698303896	VE
46	XECCCK1	XEYCNPKM5	0.467181818181818	2.6146465969287	VE
47	XECCCK1	XEYCNPKM6	0.387181818181818	3.20733901025391	VE
48	XECCCK1	XEYCNPKM7	0.341363636363636	4.46752176883555	VE
49	XECCCK1	XEYCNPKM8	0.3815	3.67840750820904	VE
