	ed1	ed2	comm_sim	dist.eda	Compartment
1	LCCCK1	LQYCK1	0.288	2.16742520985767	P
2	LCCCK1	LQYCK2	0.185	1.98080382860901	P
3	LCCCK1	LQYCK3	0.214863636363636	2.33468255630966	P
4	LCCCK1	LQYCK4	0.164454545454545	2.10497471921784	P
5	LCCCK1	LQYCK6	0.247863636363636	2.37800480769185	P
6	LCCCK1	LQYCK7	0.420772727272727	2.31418803269897	P
7	LCCCK1	LQYCK8	0.367590909090909	2.20721969863174	P
8	LCCCK1	LQYNPK1	0.478636363636364	2.15392418538785	P
9	LCCCK1	LQYNPK2	0.444909090909091	2.31833959956371	P
10	LCCCK1	LQYNPK3	0.386863636363636	2.37437914856195	P
11	LCCCK1	LQYNPK4	0.401181818181818	3.0830558613466	P
12	LCCCK1	LQYNPK5	0.4025	2.79988096811414	P
13	LCCCK1	LQYNPK6	0.349454545454545	2.63940203509623	P
14	LCCCK1	LQYNPK7	0.265772727272727	2.70290779502933	P
15	LCCCK1	LQYNPK8	0.371318181818182	2.68694279161995	P
16	LCCCK1	LQYNPKM1	0.356045454545455	5.24778996404785	P
17	LCCCK1	LQYNPKM2	0.366636363636364	4.66539622000311	P
18	LCCCK1	LQYNPKM3	0.406590909090909	6.11960538554867	P
19	LCCCK1	LQYNPKM4	0.431318181818182	5.93346045203474	P
20	LCCCK1	LQYNPKM5	0.393818181818182	4.49511976032764	P
21	LCCCK1	LQYNPKM6	0.412454545454545	5.4571246222226	P
22	LCCCK1	LQYNPKM7	0.417272727272727	4.91243298034512	P
23	LCCCK1	LQYNPKM8	0.392272727272727	5.8220098041225	P
24	LCCCK1	LQYNPKM9	0.357727272727273	5.09868427794107	P
25	LCCCK1	LYCCK1	0.546090909090909	2.83230470640108	P
26	LCCCK1	LYCCK2	0.348818181818182	2.91758221461917	P
27	LCCCK1	LYCCK3	0.580954545454546	3.0412122587871	P
28	LCCCK1	LYCCK4	0.339818181818182	3.07403822085096	P
29	LCCCK1	LYCCK5	0.329272727272727	2.96161578279006	P
30	LCCCK1	LYCCK6	0.400727272727273	2.94022813103737	P
31	LCCCK1	LYCCK7	0.509227272727273	2.68159830832966	P
32	LCCCK1	LYCCK8	0.4465	2.82866758789862	P
33	LCCCK1	LYCCK9	0.444681818181818	3.04948023635512	P
34	LCCCK1	LYCNPK1	0.5465	2.49910981478682	P
35	LCCCK1	LYCNPK2	0.561454545454545	2.83212704455088	P
36	LCCCK1	LYCNPK3	0.481954545454545	2.79286016316439	P
37	LCCCK1	LYCNPK4	0.531772727272727	3.25317420644184	P
38	LCCCK1	LYCNPK5	0.637590909090909	2.76652153009028	P
39	LCCCK1	LYCNPK6	0.53	2.71791166371979	P
40	LCCCK1	LYCNPK7	0.517636363636364	2.68023099532111	P
41	LCCCK1	LYCNPK8	0.638272727272727	2.6164946980846	P
42	LCCCK1	LYCNPK9	0.537045454545455	2.69188665973179	P
43	LCCCK1	LYCNPKM1	0.530909090909091	2.48348192915493	P
44	LCCCK1	LYCNPKM3	0.550681818181818	2.95398677507569	P
45	LCCCK1	LYCNPKM4	0.500318181818182	2.35427781151066	P
46	LCCCK1	LYCNPKM5	0.553545454545455	2.47671407303501	P
47	LCCCK1	LYCNPKM6	0.486909090909091	3.04071446122701	P
48	LCCCK1	LYCNPKM7	0.481318181818182	4.25967372747546	P
49	LCCCK1	LYCNPKM8	0.573454545454545	3.52330613020228	P
50	LCCCK1	LYCNPKM9	0.544363636363636	2.41690746443223	P
51	LCCCK1	LYYCK1	0.528954545454545	2.59434325549763	P
52	LCCCK1	LYYCK2	0.467272727272727	2.75702553746999	P
53	LCCCK1	LYYCK3	0.426954545454545	2.81471965818696	P
54	LCCCK1	LYYCK4	0.440272727272727	3.096019217198	P
55	LCCCK1	LYYCK5	0.443136363636364	2.99233422078257	P
56	LCCCK1	LYYCK6	0.434681818181818	2.8431699619923	P
57	LCCCK1	LYYCK7	0.301	2.64297690325781	P
58	LCCCK1	LYYCK8	0.373727272727273	2.82205669559146	P
59	LCCCK1	LYYCK9	0.271545454545455	3.00844014138793	P
60	LCCCK1	LYYNPK1	0.415136363636364	2.93122356406594	P
61	LCCCK1	LYYNPK3	0.371909090909091	2.9586691943406	P
62	LCCCK1	LYYNPK4	0.440545454545455	3.26878999213994	P
63	LCCCK1	LYYNPK5	0.500772727272727	4.2514583407336	P
64	LCCCK1	LYYNPK6	0.467863636363636	4.84495162935143	P
65	LCCCK1	LYYNPK7	0.455909090909091	3.72361069689193	P
66	LCCCK1	LYYNPK8	0.409454545454545	3.57169909420966	P
67	LCCCK1	LYYNPK9	0.498363636363636	3.57192434487337	P
68	LCCCK1	LYYNPKM1	0.365181818181818	3.11192427321779	P
69	LCCCK1	LYYNPKM2	0.361090909090909	2.97138213974229	P
70	LCCCK1	LYYNPKM3	0.417045454545454	3.18950157641977	P
71	LCCCK1	LYYNPKM4	0.271772727272727	3.12233045704166	P
72	LCCCK1	LYYNPKM5	0.4015	3.86825833583112	P
73	LCCCK1	LYYNPKM6	0.389772727272727	3.3291423850596	P
74	LCCCK1	LYYNPKM7	0.341909090909091	3.11501952180373	P
75	LCCCK1	LYYNPKM8	0.418727272727273	3.70602298483575	P
76	LCCCK1	LYYNPKM9	0.430636363636364	3.59780568182056	P
77	LCCCK2	LQYCK1	0.137409090909091	2.16742520985767	P
78	LCCCK2	LQYCK2	0.079590909090909	1.98080382860901	P
79	LCCCK2	LQYCK3	0.157818181818182	2.33468255630966	P
80	LCCCK2	LQYCK4	0.116909090909091	2.10497471921784	P
81	LCCCK2	LQYCK6	0.139454545454545	2.37800480769185	P
82	LCCCK2	LQYCK7	0.3815	2.31418803269897	P
83	LCCCK2	LQYCK8	0.3015	2.20721969863174	P
84	LCCCK2	LQYNPK1	0.5235	2.15392418538785	P
85	LCCCK2	LQYNPK2	0.465636363636364	2.31833959956371	P
86	LCCCK2	LQYNPK3	0.443590909090909	2.37437914856195	P
87	LCCCK2	LQYNPK4	0.519863636363636	3.0830558613466	P
88	LCCCK2	LQYNPK5	0.333909090909091	2.79988096811414	P
89	LCCCK2	LQYNPK6	0.428954545454545	2.63940203509623	P
90	LCCCK2	LQYNPK7	0.339272727272727	2.70290779502933	P
91	LCCCK2	LQYNPK8	0.379136363636364	2.68694279161995	P
92	LCCCK2	LQYNPKM1	0.391090909090909	5.24778996404785	P
93	LCCCK2	LQYNPKM2	0.439136363636364	4.66539622000311	P
94	LCCCK2	LQYNPKM3	0.463681818181818	6.11960538554867	P
95	LCCCK2	LQYNPKM4	0.432363636363636	5.93346045203474	P
96	LCCCK2	LQYNPKM5	0.409863636363636	4.49511976032764	P
97	LCCCK2	LQYNPKM6	0.487636363636364	5.4571246222226	P
98	LCCCK2	LQYNPKM7	0.521272727272727	4.91243298034512	P
99	LCCCK2	LQYNPKM8	0.456045454545455	5.8220098041225	P
100	LCCCK2	LQYNPKM9	0.446045454545455	5.09868427794107	P
101	LCCCK2	LYCCK1	0.567818181818182	2.83230470640108	P
102	LCCCK2	LYCCK2	0.330227272727273	2.91758221461917	P
103	LCCCK2	LYCCK3	0.510363636363636	3.0412122587871	P
104	LCCCK2	LYCCK4	0.351409090909091	3.07403822085096	P
105	LCCCK2	LYCCK5	0.303136363636364	2.96161578279006	P
106	LCCCK2	LYCCK6	0.4465	2.94022813103737	P
107	LCCCK2	LYCCK7	0.463636363636364	2.68159830832966	P
108	LCCCK2	LYCCK8	0.392272727272727	2.82866758789862	P
109	LCCCK2	LYCCK9	0.413318181818182	3.04948023635512	P
110	LCCCK2	LYCNPK1	0.447954545454545	2.49910981478682	P
111	LCCCK2	LYCNPK2	0.4755	2.83212704455088	P
112	LCCCK2	LYCNPK3	0.420090909090909	2.79286016316439	P
113	LCCCK2	LYCNPK4	0.472681818181818	3.25317420644184	P
114	LCCCK2	LYCNPK5	0.606909090909091	2.76652153009028	P
115	LCCCK2	LYCNPK6	0.511909090909091	2.71791166371979	P
116	LCCCK2	LYCNPK7	0.545363636363636	2.68023099532111	P
117	LCCCK2	LYCNPK8	0.522181818181818	2.6164946980846	P
118	LCCCK2	LYCNPK9	0.510454545454545	2.69188665973179	P
119	LCCCK2	LYCNPKM1	0.497227272727273	2.48348192915493	P
120	LCCCK2	LYCNPKM3	0.528590909090909	2.95398677507569	P
121	LCCCK2	LYCNPKM4	0.474954545454545	2.35427781151066	P
122	LCCCK2	LYCNPKM5	0.479681818181818	2.47671407303501	P
123	LCCCK2	LYCNPKM6	0.388727272727273	3.04071446122701	P
124	LCCCK2	LYCNPKM7	0.494590909090909	4.25967372747546	P
125	LCCCK2	LYCNPKM8	0.561318181818182	3.52330613020228	P
126	LCCCK2	LYCNPKM9	0.554318181818182	2.41690746443223	P
127	LCCCK2	LYYCK1	0.405909090909091	2.59434325549763	P
128	LCCCK2	LYYCK2	0.383409090909091	2.75702553746999	P
129	LCCCK2	LYYCK3	0.374954545454545	2.81471965818696	P
130	LCCCK2	LYYCK4	0.351045454545455	3.096019217198	P
131	LCCCK2	LYYCK5	0.4265	2.99233422078257	P
132	LCCCK2	LYYCK6	0.405909090909091	2.8431699619923	P
