	cd1	cd2	comm_sim	dist.cd	Compartment
1	LCCCK1	LQYCK1	0.288	5.45872864349546	P
2	LCCCK1	LQYCK2	0.185	5.45872864349546	P
3	LCCCK1	LQYCK3	0.214863636363636	5.45872864349546	P
4	LCCCK1	LQYCK4	0.164454545454545	5.45872864349546	P
5	LCCCK1	LQYCK6	0.247863636363636	5.45872864349546	P
6	LCCCK1	LQYCK7	0.420772727272727	5.45872864349546	P
7	LCCCK1	LQYCK8	0.367590909090909	5.45872864349546	P
8	LCCCK1	LQYNPK1	0.478636363636364	5.45872864349546	P
9	LCCCK1	LQYNPK2	0.444909090909091	5.45872864349546	P
10	LCCCK1	LQYNPK3	0.386863636363636	5.45872864349546	P
11	LCCCK1	LQYNPK4	0.401181818181818	5.45872864349546	P
12	LCCCK1	LQYNPK5	0.4025	5.45872864349546	P
13	LCCCK1	LQYNPK6	0.349454545454545	5.45872864349546	P
14	LCCCK1	LQYNPK7	0.265772727272727	5.45872864349546	P
15	LCCCK1	LQYNPK8	0.371318181818182	5.45872864349546	P
16	LCCCK1	LQYNPKM1	0.356045454545455	5.45872864349546	P
17	LCCCK1	LQYNPKM2	0.366636363636364	5.45872864349546	P
18	LCCCK1	LQYNPKM3	0.406590909090909	5.45872864349546	P
19	LCCCK1	LQYNPKM4	0.431318181818182	5.45872864349546	P
20	LCCCK1	LQYNPKM5	0.393818181818182	5.45872864349546	P
21	LCCCK1	LQYNPKM6	0.412454545454545	5.45872864349546	P
22	LCCCK1	LQYNPKM7	0.417272727272727	5.45872864349546	P
23	LCCCK1	LQYNPKM8	0.392272727272727	5.45872864349546	P
24	LCCCK1	LQYNPKM9	0.357727272727273	5.45872864349546	P
25	LCCCK1	LYCCK1	0.546090909090909	3.51826031009525	P
26	LCCCK1	LYCCK2	0.348818181818182	3.51826031009525	P
27	LCCCK1	LYCCK3	0.580954545454546	3.51826031009525	P
28	LCCCK1	LYCCK4	0.339818181818182	3.51826031009525	P
29	LCCCK1	LYCCK5	0.329272727272727	3.51826031009525	P
30	LCCCK1	LYCCK6	0.400727272727273	3.51826031009525	P
31	LCCCK1	LYCCK7	0.509227272727273	3.51826031009525	P
32	LCCCK1	LYCCK8	0.4465	3.51826031009525	P
33	LCCCK1	LYCCK9	0.444681818181818	3.51826031009525	P
34	LCCCK1	LYCNPK1	0.5465	3.51826031009525	P
35	LCCCK1	LYCNPK2	0.561454545454545	3.51826031009525	P
36	LCCCK1	LYCNPK3	0.481954545454545	3.51826031009525	P
37	LCCCK1	LYCNPK4	0.531772727272727	3.51826031009525	P
38	LCCCK1	LYCNPK5	0.637590909090909	3.51826031009525	P
39	LCCCK1	LYCNPK6	0.53	3.51826031009525	P
40	LCCCK1	LYCNPK7	0.517636363636364	3.51826031009525	P
41	LCCCK1	LYCNPK8	0.638272727272727	3.51826031009525	P
42	LCCCK1	LYCNPK9	0.537045454545455	3.51826031009525	P
43	LCCCK1	LYCNPKM1	0.530909090909091	3.51826031009525	P
44	LCCCK1	LYCNPKM3	0.550681818181818	3.51826031009525	P
45	LCCCK1	LYCNPKM4	0.500318181818182	3.51826031009525	P
46	LCCCK1	LYCNPKM5	0.553545454545455	3.51826031009525	P
47	LCCCK1	LYCNPKM6	0.486909090909091	3.51826031009525	P
48	LCCCK1	LYCNPKM7	0.481318181818182	3.51826031009525	P
49	LCCCK1	LYCNPKM8	0.573454545454545	3.51826031009525	P
50	LCCCK1	LYCNPKM9	0.544363636363636	3.51826031009525	P
51	LCCCK1	LYYCK1	0.528954545454545	4.18453984948194	P
52	LCCCK1	LYYCK2	0.467272727272727	4.18453984948194	P
53	LCCCK1	LYYCK3	0.426954545454545	4.18453984948194	P
54	LCCCK1	LYYCK4	0.440272727272727	4.18453984948194	P
55	LCCCK1	LYYCK5	0.443136363636364	4.18453984948194	P
56	LCCCK1	LYYCK6	0.434681818181818	4.18453984948194	P
57	LCCCK1	LYYCK7	0.301	4.18453984948194	P
58	LCCCK1	LYYCK8	0.373727272727273	4.18453984948194	P
59	LCCCK1	LYYCK9	0.271545454545455	4.18453984948194	P
60	LCCCK1	LYYNPK1	0.415136363636364	4.18453984948194	P
61	LCCCK1	LYYNPK3	0.371909090909091	4.18453984948194	P
62	LCCCK1	LYYNPK4	0.440545454545455	4.18453984948194	P
63	LCCCK1	LYYNPK5	0.500772727272727	4.18453984948194	P
64	LCCCK1	LYYNPK6	0.467863636363636	4.18453984948194	P
65	LCCCK1	LYYNPK7	0.455909090909091	4.18453984948194	P
66	LCCCK1	LYYNPK8	0.409454545454545	4.18453984948194	P
67	LCCCK1	LYYNPK9	0.498363636363636	4.18453984948194	P
68	LCCCK1	LYYNPKM1	0.365181818181818	4.18453984948194	P
69	LCCCK1	LYYNPKM2	0.361090909090909	4.18453984948194	P
70	LCCCK1	LYYNPKM3	0.417045454545454	4.18453984948194	P
71	LCCCK1	LYYNPKM4	0.271772727272727	4.18453984948194	P
72	LCCCK1	LYYNPKM5	0.4015	4.18453984948194	P
73	LCCCK1	LYYNPKM6	0.389772727272727	4.18453984948194	P
74	LCCCK1	LYYNPKM7	0.341909090909091	4.18453984948194	P
75	LCCCK1	LYYNPKM8	0.418727272727273	4.18453984948194	P
76	LCCCK1	LYYNPKM9	0.430636363636364	4.18453984948194	P
77	LCCCK2	LQYCK1	0.137409090909091	5.45872864349546	P
78	LCCCK2	LQYCK2	0.079590909090909	5.45872864349546	P
79	LCCCK2	LQYCK3	0.157818181818182	5.45872864349546	P
80	LCCCK2	LQYCK4	0.116909090909091	5.45872864349546	P
